id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
13549,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12685,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11469,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3213,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8147,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7552,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8862,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6251,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12490,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15276,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4797,1,0,0,0,0,0,0,1,0,1,0,0,0,0
477,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15060,0,0,1,0,1,0,0,1,0,1,1,1,1,1
12759,0,1,1,0,0,0,0,0,0,1,1,0,0,0
10470,1,0,0,0,0,1,0,1,0,1,1,0,0,1
2035,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7068,0,0,0,0,0,0,1,0,0,1,0,0,0,0
375,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16851,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12423,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12546,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1580,1,1,1,0,0,0,1,0,0,1,1,0,0,1
16164,1,1,1,0,0,0,0,1,0,1,1,0,0,1
14536,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11774,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15749,1,0,0,0,0,0,0,0,0,1,1,1,1,1
7150,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10850,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18122,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1850,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15821,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18107,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8256,0,0,1,0,0,0,1,1,0,0,1,0,0,0
14345,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9808,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15883,1,0,1,0,0,0,0,0,0,1,1,0,0,0
13742,0,0,0,0,1,0,0,1,0,1,1,1,0,1
10812,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15093,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16099,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16064,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15421,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7874,1,1,1,0,0,0,0,0,0,1,1,0,0,0
5385,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6043,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11010,1,1,0,0,0,0,0,0,0,1,1,0,0,1
8418,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15296,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6932,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15331,0,0,1,0,0,0,0,1,0,1,1,0,0,0
17725,1,1,0,0,0,0,0,0,0,1,1,1,1,0
8741,1,1,1,0,0,0,0,1,0,1,1,1,1,1
14745,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18017,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1703,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6297,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11396,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4689,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3693,1,0,0,0,0,1,0,0,0,1,1,0,0,1
11530,1,0,1,0,0,0,0,1,1,0,1,0,0,0
11244,1,1,0,0,0,0,0,0,0,1,1,0,0,0
9276,1,0,0,0,1,1,1,1,0,1,1,0,0,0
3207,0,0,0,1,1,0,0,0,0,1,1,1,1,1
14916,1,1,1,0,0,0,0,1,0,1,1,0,0,0
10066,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12920,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17838,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7144,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3211,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3822,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11658,0,0,0,0,0,0,0,1,0,1,1,0,0,1
16842,1,1,0,0,0,0,0,0,0,1,1,0,0,1
16371,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15845,1,0,1,0,0,0,0,1,0,1,1,0,0,0
16909,1,1,0,0,0,0,0,1,0,1,1,0,0,0
10685,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13924,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1369,1,1,1,0,0,0,0,1,0,1,1,0,0,0
18089,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2428,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15946,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8100,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15181,1,1,1,0,0,0,0,0,0,1,1,1,1,1
15725,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7041,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9764,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,0,0,0,0,0,0,0,1,0,1,1,0,0,1
5612,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12675,1,0,0,0,0,0,0,0,0,1,1,0,0,1
10238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7701,0,0,1,0,0,0,0,1,0,1,1,0,0,1
9965,1,1,1,0,0,0,0,1,0,1,1,0,0,0
5620,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6967,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7045,1,0,0,0,0,0,0,0,0,1,1,0,0,0
17781,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11454,1,1,1,0,0,0,0,1,0,1,1,0,0,0
2685,1,1,1,0,0,0,0,1,0,1,1,1,0,0
6185,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17974,1,1,1,0,0,0,1,0,0,1,1,0,0,0
11434,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2096,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3152,1,1,0,0,0,0,0,1,0,1,1,0,0,0
8082,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7050,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16791,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5920,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10328,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4447,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13061,0,1,0,0,0,0,0,1,0,1,1,0,0,0
11292,1,0,0,0,0,0,0,0,0,1,1,0,0,1
7500,1,1,1,0,0,0,0,1,1,1,1,1,1,0
4911,1,1,1,0,0,0,0,1,0,1,0,1,1,0
6662,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14641,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11661,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12429,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8465,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12017,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11158,0,0,0,0,0,0,0,1,0,1,1,0,0,1
4450,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12735,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3838,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10639,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2596,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15789,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7188,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2397,0,0,0,0,0,0,0,1,0,1,1,1,0,0
6827,0,0,0,0,0,0,0,0,0,1,1,0,0,0
337,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6340,1,1,1,0,0,1,0,1,0,1,1,0,0,1
12738,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5506,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5777,1,1,0,0,0,0,0,0,0,1,1,0,0,1
14801,1,1,1,0,0,0,0,0,0,0,0,0,0,0
18029,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1646,1,0,0,0,0,0,0,1,0,1,1,1,0,1
2009,1,0,0,0,0,0,0,0,0,1,1,0,0,0
16620,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,1,1,0,0,0,1,0,0,0,1,1,0,0,0
10583,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9287,1,1,0,0,0,0,0,1,0,1,1,0,0,0
13174,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5033,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7924,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4088,0,0,0,0,0,0,0,1,0,1,1,0,0,1
12242,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17828,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14208,1,1,0,0,0,0,0,0,0,1,1,0,0,1
5892,1,0,0,0,0,0,0,1,0,1,1,1,1,0
7654,1,1,1,0,0,0,0,1,0,1,1,0,0,1
11544,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3247,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1368,0,0,0,0,0,0,0,1,0,1,1,1,0,0
6876,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,1,1,0,0,0,0,0,0,0,1,1,0,0,0
437,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7832,1,1,0,0,0,0,0,0,0,1,0,0,0,0
17973,1,1,0,0,0,0,0,1,0,1,1,0,0,0
3508,1,1,0,0,0,0,0,1,0,1,1,0,0,0
14486,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6968,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11662,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16236,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10389,1,0,0,0,0,0,0,1,0,1,0,0,0,1
14954,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15200,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15255,1,1,0,0,1,0,0,0,0,1,1,0,0,1
12485,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4395,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16242,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16958,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3842,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13227,0,0,0,0,0,0,0,0,0,1,1,0,1,0
17793,0,0,0,1,0,0,0,1,0,0,0,1,1,0
13123,0,0,1,0,0,0,0,1,0,1,1,1,1,0
12364,0,0,0,0,0,0,0,0,0,1,0,1,1,0
7564,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4412,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7128,1,1,0,0,0,0,0,0,0,1,1,0,0,0
9210,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16432,0,0,0,0,0,0,0,1,0,1,0,1,0,1
4701,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6550,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15719,1,1,1,0,0,0,0,1,0,1,1,0,0,0
2838,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1958,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5775,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13627,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9026,0,0,0,0,0,0,0,1,0,1,1,1,0,1
14483,1,0,0,1,0,0,0,0,0,1,1,1,1,0
13862,0,1,1,0,0,0,0,1,0,1,1,0,0,1
8306,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15197,1,1,1,0,0,0,0,0,0,1,1,0,0,0
11163,0,0,0,0,0,0,0,0,0,1,1,0,0,0
83,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15385,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3889,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2303,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1705,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12455,1,1,1,0,0,0,0,1,0,1,1,0,0,0
3955,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9421,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12902,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17749,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16703,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5950,0,0,1,0,0,0,0,1,0,1,1,0,0,0
9513,1,1,1,0,0,0,0,1,0,1,1,1,1,0
13114,1,0,0,0,0,0,0,1,0,1,1,0,0,0
13707,0,0,0,0,0,0,0,1,0,1,1,0,0,0
13314,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15970,0,0,1,0,1,0,0,1,0,1,1,0,0,1
15870,1,0,0,0,0,0,0,0,0,1,0,0,0,1
17465,1,1,0,0,0,1,0,1,0,1,1,1,0,0
5994,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12241,0,0,0,0,0,0,0,1,0,1,1,0,0,1
17231,1,0,1,1,1,0,0,0,0,1,1,0,0,0
4091,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6506,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4501,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8703,1,1,0,0,0,0,0,0,0,1,1,0,0,0
9224,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10475,1,0,0,0,0,0,0,1,0,1,1,0,0,1
574,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2766,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9714,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13213,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3660,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10965,1,1,1,0,0,0,0,1,0,1,1,0,0,0
15891,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17547,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14024,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3863,0,1,1,0,0,0,1,1,0,1,1,0,0,0
6717,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14470,0,0,0,0,0,0,0,1,0,1,1,0,0,1
8338,1,1,1,0,0,0,0,0,0,1,1,0,0,1
4745,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6618,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2131,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13318,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6528,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4800,0,0,0,0,0,0,0,1,0,1,1,0,0,1
17423,0,0,0,0,0,0,0,1,0,1,1,0,0,0
909,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17933,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16084,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9952,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17582,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10835,1,1,0,0,0,0,0,0,0,0,1,0,0,0
17331,1,1,0,0,0,0,0,0,0,1,1,0,0,1
2205,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11515,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15856,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8751,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17850,0,0,0,0,0,0,1,0,0,1,1,0,0,0
13888,1,0,0,0,0,0,0,0,0,1,1,0,0,0
16201,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1719,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1263,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2981,0,0,0,0,0,0,0,1,0,1,1,0,0,0
18267,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6692,1,0,0,0,0,0,0,0,0,1,1,0,0,0
17092,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16473,1,1,0,0,0,0,0,0,0,1,0,0,0,0
409,0,0,1,0,0,1,0,1,1,1,1,0,0,1
1524,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6925,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6612,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7209,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16301,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11231,0,0,0,0,0,0,0,0,0,1,1,1,1,0
14545,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1903,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6066,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1463,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2897,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15932,1,1,0,0,0,0,0,0,0,1,1,0,0,0
14425,1,1,1,0,0,0,0,0,0,1,1,0,0,1
6750,1,1,1,0,0,0,0,0,0,1,1,1,1,0
14440,1,1,1,0,0,0,0,0,0,1,1,0,0,1
7103,1,0,0,0,0,0,0,1,0,1,0,0,0,0
15950,1,1,1,0,0,1,1,1,1,1,1,1,0,0
6837,1,1,1,0,0,0,0,0,0,1,1,0,0,1
8526,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4302,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13093,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2524,1,1,0,0,0,0,0,0,0,1,1,0,0,1
12095,1,1,1,0,0,0,0,1,0,1,1,0,0,0
2627,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8049,0,1,1,0,0,0,0,0,0,1,1,0,0,0
15416,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13229,0,0,1,0,0,0,1,1,0,1,1,0,0,1
12386,1,1,1,0,0,0,0,0,0,1,1,0,0,1
16660,0,0,0,0,0,0,0,0,0,1,1,0,0,0
638,1,1,1,0,0,0,0,1,0,0,0,0,0,1
9394,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3581,1,1,0,0,0,0,0,1,0,1,1,0,0,0
6517,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1385,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8839,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18258,0,0,0,0,0,0,0,1,0,1,1,1,0,0
814,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2856,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10393,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4319,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15524,0,0,0,0,0,0,0,1,0,1,1,0,0,1
5532,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9496,1,0,0,0,1,0,0,0,0,1,1,0,0,0
7176,1,0,1,0,1,0,0,0,0,1,1,0,0,1
7965,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10991,1,0,0,0,0,0,0,0,0,1,1,0,0,1
13767,0,0,0,0,0,0,0,0,0,1,1,0,0,0
241,1,1,0,0,0,0,0,1,0,1,1,0,0,1
18235,1,1,0,0,0,0,0,1,0,1,1,0,0,0
13049,1,0,0,1,1,0,0,0,0,1,1,0,0,0
6084,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4240,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,1,0,0,0,0,0,0,1,0,1,1,1,1,0
2694,0,1,1,0,0,0,1,1,0,1,0,0,0,0
12967,1,0,0,0,0,1,0,0,0,1,0,0,0,0
17396,1,1,0,0,0,0,0,0,0,0,0,0,0,0
263,1,0,1,0,0,0,0,1,0,1,1,0,0,1
14004,1,1,1,1,1,0,0,1,0,1,1,0,1,1
6196,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9303,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3476,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15737,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8845,1,1,0,1,1,1,0,1,0,1,0,1,0,0
14841,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2147,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9438,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4963,1,1,1,0,0,0,1,0,0,1,1,0,0,0
16778,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7807,1,1,1,0,0,0,0,0,0,1,1,1,1,1
16289,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10614,0,1,0,0,0,0,0,0,0,1,1,0,0,1
6413,1,0,0,0,0,0,0,0,0,1,1,0,0,1
742,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7873,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10114,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4538,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3961,1,1,0,0,0,0,0,0,0,1,0,0,0,0
11378,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12871,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9379,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10150,1,1,0,0,0,0,0,1,0,1,1,0,0,0
3192,1,1,0,0,0,0,0,1,0,1,1,0,0,0
13564,0,0,0,0,0,0,0,0,0,1,1,0,0,1
11016,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3564,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8441,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3661,0,0,0,0,0,0,0,1,0,1,1,0,0,0
14531,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15542,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16397,1,1,1,0,0,0,0,1,0,1,1,1,1,0
7668,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4471,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3947,0,0,0,0,0,0,0,1,0,1,1,1,0,1
15596,0,1,0,0,0,1,1,1,1,1,0,1,0,0
7344,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18149,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1716,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2203,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,0,0,0,0,0,0,0,1,0,1,1,0,0,0
14410,1,1,0,0,0,0,0,1,0,1,1,0,0,0
15065,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1566,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12617,1,1,0,0,0,0,0,1,0,1,1,1,0,0
16759,1,0,0,0,0,0,0,0,0,1,1,0,0,0
16853,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12853,0,0,1,0,0,0,0,0,0,0,0,0,0,1
685,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3783,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15131,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6673,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10009,1,0,0,0,0,0,0,0,0,1,0,1,1,0
10331,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4098,1,0,0,0,0,0,0,0,0,1,1,0,0,0
18260,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16186,1,1,1,0,0,0,0,0,0,1,0,0,0,0
13139,1,1,1,0,0,0,1,0,0,0,0,0,0,1
2884,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14112,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12883,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13228,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11264,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7192,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7350,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12318,1,1,1,0,0,0,0,1,0,1,1,1,1,1
16510,1,1,0,0,0,0,0,0,0,1,1,0,0,0
9288,1,0,0,0,0,0,0,1,0,0,1,0,0,0
17035,1,1,1,0,0,0,1,1,1,1,1,0,0,0
17644,1,1,0,0,0,0,0,0,0,1,1,0,0,0
10310,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7312,1,0,1,0,1,0,0,1,0,1,1,0,0,0
1503,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13716,0,0,0,0,0,0,0,1,0,1,1,1,0,0
14525,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9811,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17102,1,0,0,0,0,0,0,0,0,1,1,0,0,0
351,1,1,1,0,0,0,0,1,0,1,1,0,0,0
17182,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11219,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4883,1,0,0,0,1,0,0,0,0,1,1,0,0,0
8024,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11429,1,1,1,0,0,1,1,0,0,0,1,0,0,1
14490,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6214,1,1,0,0,1,0,0,1,0,1,1,1,1,0
3163,1,0,1,0,0,0,0,1,0,0,0,1,1,0
17945,0,0,0,0,0,0,0,0,0,1,1,0,0,0
792,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15465,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7315,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6901,1,1,1,0,0,0,0,1,0,1,1,0,0,0
16633,1,1,1,0,1,0,1,1,0,1,0,0,0,0
3504,0,0,0,0,0,0,0,1,0,1,1,0,0,1
17785,1,1,0,0,0,0,0,1,0,1,1,0,0,0
1923,1,1,1,0,0,0,0,1,0,1,1,0,0,0
13381,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8948,1,1,1,0,1,0,0,0,0,1,1,0,0,0
4337,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10275,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15796,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6746,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13765,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,1,1,0,0,0,0,0,1,0,1,1,1,1,0
15706,0,1,0,0,0,0,0,1,0,1,1,0,0,0
11332,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6759,1,0,1,0,0,0,0,0,0,1,1,0,0,0
6004,0,0,1,0,0,0,0,0,0,1,1,1,1,0
17660,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11611,0,0,0,0,0,0,0,1,0,0,1,0,0,0
255,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5622,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9011,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13777,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5969,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3360,1,1,1,0,0,0,0,0,0,1,1,0,0,0
13579,1,1,1,0,0,0,0,1,0,1,1,0,0,0
13635,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12677,1,1,0,0,0,0,0,0,0,1,1,0,0,0
14723,1,1,0,0,0,0,0,0,0,1,1,0,0,0
14361,0,0,1,0,0,0,0,1,0,1,1,1,0,0
