recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
3,3) $200 - $350,231.8,1,1,Urban,1,Web,No E-Mail,1
2,1) $0 - $100,30.28,0,1,Urban,0,Web,Womens E-Mail,0
2,"7) $1,000 +",1203.63,1,1,Surburban,1,Phone,No E-Mail,0
11,3) $200 - $350,220.6,1,0,Rural,0,Web,Womens E-Mail,1
9,2) $100 - $200,152.66,1,0,Surburban,0,Phone,No E-Mail,0
3,5) $500 - $750,573.35,1,0,Surburban,1,Multichannel,Mens E-Mail,0
11,1) $0 - $100,50.92,0,1,Surburban,0,Phone,Mens E-Mail,0
10,2) $100 - $200,174.72,1,0,Urban,0,Web,No E-Mail,0
12,2) $100 - $200,103.59,0,1,Rural,1,Web,Mens E-Mail,0
1,3) $200 - $350,345.48,0,1,Surburban,0,Web,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
8,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
3,1) $0 - $100,32.55,0,1,Urban,0,Phone,Mens E-Mail,0
2,3) $200 - $350,315.83,1,1,Urban,0,Multichannel,Womens E-Mail,0
2,1) $0 - $100,92.0,1,0,Surburban,0,Web,Womens E-Mail,0
7,3) $200 - $350,231.68,0,1,Urban,1,Multichannel,No E-Mail,0
6,3) $200 - $350,206.79,1,0,Surburban,0,Phone,Mens E-Mail,0
8,1) $0 - $100,78.09,0,1,Surburban,1,Phone,No E-Mail,0
9,3) $200 - $350,264.58,0,1,Urban,0,Web,Womens E-Mail,0
3,3) $200 - $350,216.04,0,1,Rural,0,Web,No E-Mail,0
4,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
2,1) $0 - $100,59.49,1,0,Urban,0,Phone,Womens E-Mail,0
11,4) $350 - $500,439.1,1,0,Rural,1,Web,Mens E-Mail,0
4,5) $500 - $750,697.47,1,0,Rural,1,Multichannel,No E-Mail,0
1,3) $200 - $350,313.56,1,0,Urban,1,Phone,Mens E-Mail,1
1,"7) $1,000 +",1245.13,0,1,Urban,1,Phone,No E-Mail,0
4,2) $100 - $200,195.11,1,0,Surburban,1,Web,No E-Mail,0
3,5) $500 - $750,602.81,1,0,Rural,1,Multichannel,Womens E-Mail,0
2,2) $100 - $200,113.84,1,0,Rural,0,Web,Mens E-Mail,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
12,1) $0 - $100,30.64,1,0,Surburban,1,Web,No E-Mail,0
3,5) $500 - $750,578.97,1,1,Surburban,1,Multichannel,Mens E-Mail,0
7,3) $200 - $350,266.27,1,0,Surburban,0,Web,Mens E-Mail,0
4,1) $0 - $100,78.06,0,1,Surburban,0,Phone,Womens E-Mail,0
5,1) $0 - $100,41.19,1,0,Urban,0,Phone,Mens E-Mail,0
3,2) $100 - $200,113.96,1,0,Urban,0,Phone,No E-Mail,0
7,2) $100 - $200,108.71,0,1,Urban,0,Web,Mens E-Mail,1
5,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0
1,5) $500 - $750,600.07,0,1,Surburban,1,Web,No E-Mail,0
7,"6) $750 - $1,000",974.98,1,0,Rural,1,Multichannel,Mens E-Mail,0
1,3) $200 - $350,321.83,0,1,Surburban,0,Phone,Mens E-Mail,0
10,1) $0 - $100,78.39,1,0,Rural,1,Web,Womens E-Mail,0
1,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
10,2) $100 - $200,119.76,1,0,Surburban,0,Phone,Womens E-Mail,0
9,5) $500 - $750,596.81,1,0,Surburban,1,Web,No E-Mail,0
10,4) $350 - $500,407.1,0,1,Urban,1,Multichannel,No E-Mail,0
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
4,4) $350 - $500,356.87,0,1,Urban,0,Web,No E-Mail,0
1,3) $200 - $350,314.02,1,1,Surburban,0,Multichannel,No E-Mail,1
3,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,0
9,3) $200 - $350,223.83,0,1,Urban,0,Web,Womens E-Mail,0
6,3) $200 - $350,311.6,1,1,Rural,0,Multichannel,Womens E-Mail,1
3,"6) $750 - $1,000",942.29,1,0,Surburban,1,Phone,Womens E-Mail,1
10,2) $100 - $200,152.84,1,0,Urban,1,Web,No E-Mail,0
2,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
4,3) $200 - $350,294.64,1,0,Urban,1,Web,Mens E-Mail,0
2,3) $200 - $350,296.57,1,0,Urban,0,Phone,Mens E-Mail,1
2,2) $100 - $200,162.17,1,0,Surburban,0,Phone,Mens E-Mail,0
3,3) $200 - $350,204.73,0,1,Urban,1,Web,Mens E-Mail,0
9,4) $350 - $500,375.98,1,0,Urban,1,Phone,Womens E-Mail,0
6,1) $0 - $100,73.56,0,1,Rural,0,Web,Mens E-Mail,0
9,3) $200 - $350,259.61,0,1,Surburban,1,Web,No E-Mail,0
8,5) $500 - $750,658.72,1,1,Surburban,1,Phone,No E-Mail,0
7,2) $100 - $200,136.68,0,1,Urban,0,Phone,Womens E-Mail,0
5,3) $200 - $350,237.2,0,1,Surburban,1,Multichannel,Womens E-Mail,0
9,3) $200 - $350,306.77,1,0,Rural,1,Web,Womens E-Mail,0
3,4) $350 - $500,383.94,1,0,Rural,0,Web,No E-Mail,0
5,3) $200 - $350,326.7,0,1,Surburban,0,Phone,No E-Mail,0
4,1) $0 - $100,95.67,1,0,Urban,0,Phone,Womens E-Mail,0
10,2) $100 - $200,192.14,0,1,Surburban,0,Phone,Mens E-Mail,0
2,"6) $750 - $1,000",786.17,1,0,Surburban,1,Multichannel,No E-Mail,0
10,1) $0 - $100,49.38,0,1,Surburban,0,Web,No E-Mail,0
9,2) $100 - $200,147.74,0,1,Urban,1,Web,Womens E-Mail,0
9,4) $350 - $500,366.62,1,1,Surburban,1,Multichannel,No E-Mail,0
11,3) $200 - $350,325.37,1,0,Surburban,0,Phone,No E-Mail,0
11,5) $500 - $750,542.49,0,1,Urban,1,Web,Mens E-Mail,0
7,4) $350 - $500,365.64,1,0,Urban,0,Phone,Womens E-Mail,0
2,2) $100 - $200,150.96,1,0,Surburban,0,Web,No E-Mail,0
1,5) $500 - $750,613.14,1,0,Urban,1,Web,Womens E-Mail,0
2,2) $100 - $200,116.66,1,0,Surburban,1,Web,Mens E-Mail,0
5,1) $0 - $100,31.46,0,1,Urban,0,Web,Mens E-Mail,0
12,1) $0 - $100,56.48,0,1,Urban,1,Phone,No E-Mail,0
10,2) $100 - $200,121.63,0,1,Urban,0,Web,Womens E-Mail,0
9,2) $100 - $200,198.86,0,1,Surburban,0,Web,Mens E-Mail,0
2,5) $500 - $750,669.58,1,0,Surburban,1,Phone,Womens E-Mail,1
3,1) $0 - $100,69.9,1,0,Surburban,1,Phone,No E-Mail,0
4,2) $100 - $200,144.34,0,1,Urban,1,Web,Womens E-Mail,0
2,5) $500 - $750,606.03,1,1,Surburban,1,Phone,No E-Mail,1
7,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
6,2) $100 - $200,174.91,1,0,Surburban,0,Phone,No E-Mail,0
12,1) $0 - $100,75.09,1,0,Rural,1,Web,Mens E-Mail,0
10,1) $0 - $100,71.24,1,0,Surburban,1,Web,Mens E-Mail,0
10,1) $0 - $100,72.56,1,0,Urban,1,Phone,Womens E-Mail,0
2,1) $0 - $100,50.87,0,1,Urban,0,Phone,Mens E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,1
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
1,2) $100 - $200,122.7,1,0,Urban,1,Web,Mens E-Mail,1
9,3) $200 - $350,212.42,1,1,Urban,1,Phone,No E-Mail,0
4,3) $200 - $350,202.53,1,0,Urban,1,Phone,Womens E-Mail,0
9,3) $200 - $350,303.54,1,0,Surburban,0,Multichannel,Womens E-Mail,0
10,3) $200 - $350,313.96,1,0,Surburban,0,Phone,No E-Mail,0
1,3) $200 - $350,247.9,0,1,Rural,1,Phone,Womens E-Mail,0
3,3) $200 - $350,232.1,1,0,Urban,1,Phone,Mens E-Mail,0
4,3) $200 - $350,320.57,1,0,Urban,0,Web,No E-Mail,0
4,3) $200 - $350,266.14,1,1,Surburban,1,Web,Mens E-Mail,0
7,3) $200 - $350,272.9,1,0,Surburban,0,Web,No E-Mail,0
11,1) $0 - $100,94.3,1,0,Surburban,1,Web,No E-Mail,0
10,1) $0 - $100,50.84,0,1,Urban,0,Web,Womens E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0
4,1) $0 - $100,30.57,1,0,Surburban,0,Web,Mens E-Mail,0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0
1,2) $100 - $200,194.86,0,1,Urban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0
7,1) $0 - $100,41.24,1,0,Surburban,0,Web,No E-Mail,0
8,1) $0 - $100,88.09,1,0,Surburban,1,Web,Mens E-Mail,0
3,1) $0 - $100,76.41,0,1,Urban,0,Phone,No E-Mail,1
1,4) $350 - $500,439.78,1,1,Urban,1,Phone,Mens E-Mail,0
2,"6) $750 - $1,000",946.42,0,1,Urban,1,Multichannel,No E-Mail,0
7,2) $100 - $200,175.36,1,0,Surburban,1,Web,No E-Mail,0
10,5) $500 - $750,530.36,1,0,Surburban,1,Phone,Mens E-Mail,0
11,1) $0 - $100,56.26,1,0,Surburban,0,Phone,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
1,1) $0 - $100,84.95,0,1,Surburban,0,Phone,Mens E-Mail,0
9,1) $0 - $100,32.76,1,0,Surburban,0,Web,No E-Mail,0
7,4) $350 - $500,469.57,1,0,Urban,1,Multichannel,Womens E-Mail,0
4,2) $100 - $200,154.85,0,1,Surburban,0,Phone,No E-Mail,0
11,3) $200 - $350,228.97,0,1,Urban,0,Web,Mens E-Mail,0
9,2) $100 - $200,182.81,0,1,Surburban,0,Web,Mens E-Mail,0
10,2) $100 - $200,116.94,0,1,Surburban,0,Web,Mens E-Mail,0
5,1) $0 - $100,82.87,1,0,Surburban,1,Phone,No E-Mail,0
6,3) $200 - $350,307.01,1,0,Urban,0,Phone,No E-Mail,0
5,2) $100 - $200,189.25,0,1,Rural,1,Phone,Mens E-Mail,0
9,3) $200 - $350,267.52,1,1,Surburban,1,Web,No E-Mail,0
6,2) $100 - $200,119.54,1,0,Rural,0,Web,Womens E-Mail,0
3,4) $350 - $500,402.62,0,1,Surburban,0,Phone,Mens E-Mail,0
6,2) $100 - $200,121.3,0,1,Surburban,0,Phone,Mens E-Mail,0
9,3) $200 - $350,325.63,0,1,Urban,0,Phone,Mens E-Mail,0
3,3) $200 - $350,314.91,1,0,Rural,1,Phone,No E-Mail,0
4,3) $200 - $350,263.72,1,1,Surburban,1,Web,Mens E-Mail,0
10,1) $0 - $100,51.01,1,0,Surburban,0,Web,Mens E-Mail,0
10,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
2,1) $0 - $100,35.35,0,1,Rural,0,Phone,Womens E-Mail,0
9,2) $100 - $200,192.87,1,0,Surburban,0,Phone,Womens E-Mail,0
11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0
9,2) $100 - $200,140.04,1,0,Surburban,0,Web,Womens E-Mail,0
7,2) $100 - $200,153.17,0,1,Urban,1,Phone,No E-Mail,0
2,3) $200 - $350,230.45,0,1,Rural,0,Web,No E-Mail,0
1,5) $500 - $750,693.74,1,0,Surburban,1,Multichannel,No E-Mail,0
2,4) $350 - $500,355.51,0,1,Urban,0,Web,Womens E-Mail,1
6,2) $100 - $200,105.67,0,1,Urban,1,Web,Mens E-Mail,0
5,4) $350 - $500,371.66,0,1,Surburban,0,Multichannel,Mens E-Mail,1
1,3) $200 - $350,273.26,1,1,Urban,1,Web,No E-Mail,0
6,3) $200 - $350,249.74,1,0,Surburban,0,Phone,No E-Mail,0
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,1
7,2) $100 - $200,127.87,1,0,Rural,0,Phone,No E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,1
4,2) $100 - $200,117.11,1,0,Urban,0,Phone,No E-Mail,0
2,5) $500 - $750,641.55,0,1,Urban,1,Multichannel,No E-Mail,0
9,2) $100 - $200,167.34,0,1,Urban,0,Web,Womens E-Mail,1
3,4) $350 - $500,380.71,0,1,Rural,0,Web,Mens E-Mail,0
2,5) $500 - $750,712.47,1,1,Surburban,1,Web,No E-Mail,0
2,2) $100 - $200,157.9,1,0,Surburban,0,Phone,No E-Mail,0
6,3) $200 - $350,228.9,1,1,Urban,0,Phone,Womens E-Mail,1
3,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
2,1) $0 - $100,98.97,0,1,Surburban,0,Web,No E-Mail,1
1,1) $0 - $100,63.55,0,1,Urban,0,Phone,Womens E-Mail,0
1,"7) $1,000 +",1189.1,1,1,Rural,1,Phone,Womens E-Mail,0
9,1) $0 - $100,52.42,0,1,Surburban,0,Phone,No E-Mail,0
6,1) $0 - $100,36.85,0,1,Urban,1,Phone,Womens E-Mail,0
2,5) $500 - $750,678.46,0,1,Surburban,1,Web,Mens E-Mail,0
4,1) $0 - $100,71.6,0,1,Urban,1,Web,No E-Mail,0
3,1) $0 - $100,54.5,1,0,Surburban,1,Phone,Mens E-Mail,0
2,1) $0 - $100,62.43,0,1,Surburban,0,Web,Mens E-Mail,0
3,2) $100 - $200,118.72,0,1,Rural,0,Web,Womens E-Mail,0
2,3) $200 - $350,223.54,0,1,Rural,1,Phone,No E-Mail,0
9,2) $100 - $200,134.97,1,0,Rural,0,Web,No E-Mail,0
1,2) $100 - $200,139.73,1,0,Surburban,0,Web,Mens E-Mail,0
3,2) $100 - $200,113.44,1,0,Rural,1,Web,No E-Mail,0
1,5) $500 - $750,617.18,0,1,Urban,1,Phone,No E-Mail,0
11,4) $350 - $500,426.75,1,1,Surburban,1,Phone,No E-Mail,0
11,1) $0 - $100,90.41,0,1,Surburban,1,Phone,Mens E-Mail,0
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,1
9,1) $0 - $100,97.5,1,0,Surburban,0,Web,No E-Mail,0
9,1) $0 - $100,85.91,1,0,Rural,1,Phone,No E-Mail,1
8,2) $100 - $200,111.9,0,1,Surburban,0,Phone,Womens E-Mail,0
9,4) $350 - $500,443.89,0,1,Rural,0,Multichannel,Womens E-Mail,1
2,4) $350 - $500,409.13,1,0,Surburban,0,Multichannel,Womens E-Mail,0
2,2) $100 - $200,190.98,0,1,Surburban,0,Phone,No E-Mail,0
6,1) $0 - $100,31.34,1,0,Surburban,0,Phone,No E-Mail,0
12,1) $0 - $100,34.03,0,1,Surburban,0,Web,No E-Mail,1
12,1) $0 - $100,79.1,0,1,Surburban,1,Web,Womens E-Mail,0
3,1) $0 - $100,47.72,0,1,Rural,1,Web,Womens E-Mail,0
10,3) $200 - $350,274.89,1,0,Rural,0,Phone,Mens E-Mail,0
12,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
3,1) $0 - $100,70.36,0,1,Rural,0,Web,No E-Mail,0
1,1) $0 - $100,69.25,0,1,Urban,0,Phone,No E-Mail,0
9,1) $0 - $100,72.71,0,1,Surburban,1,Web,No E-Mail,0
6,3) $200 - $350,204.9,1,0,Surburban,0,Phone,Mens E-Mail,0
11,1) $0 - $100,52.57,0,1,Surburban,1,Phone,Mens E-Mail,0
9,3) $200 - $350,345.02,1,0,Urban,0,Web,Mens E-Mail,0
10,2) $100 - $200,114.56,1,0,Surburban,1,Phone,Womens E-Mail,0
6,5) $500 - $750,575.33,1,1,Surburban,1,Web,Mens E-Mail,0
12,3) $200 - $350,223.32,1,0,Surburban,0,Web,No E-Mail,0
8,1) $0 - $100,71.51,1,0,Surburban,1,Phone,Womens E-Mail,0
4,2) $100 - $200,149.48,1,0,Urban,1,Web,Womens E-Mail,0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,1
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
1,1) $0 - $100,47.17,1,0,Urban,0,Phone,Mens E-Mail,0
11,3) $200 - $350,254.27,1,1,Urban,1,Phone,No E-Mail,0
11,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
2,1) $0 - $100,96.62,1,0,Surburban,0,Phone,Mens E-Mail,0
3,4) $350 - $500,463.67,1,0,Surburban,0,Multichannel,Womens E-Mail,0
9,2) $100 - $200,186.61,0,1,Surburban,0,Web,No E-Mail,0
10,5) $500 - $750,705.91,1,1,Urban,1,Web,Mens E-Mail,0
11,3) $200 - $350,216.95,1,1,Surburban,1,Web,Mens E-Mail,0
2,5) $500 - $750,638.61,1,1,Urban,1,Phone,Mens E-Mail,0
7,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0
3,1) $0 - $100,81.03,1,0,Rural,0,Web,Mens E-Mail,0
1,"7) $1,000 +",1748.15,0,1,Rural,1,Multichannel,Womens E-Mail,0
4,1) $0 - $100,40.21,0,1,Urban,0,Phone,Womens E-Mail,0
4,3) $200 - $350,209.03,1,1,Rural,0,Multichannel,Mens E-Mail,1
10,1) $0 - $100,84.82,1,0,Surburban,0,Web,Womens E-Mail,0
3,1) $0 - $100,58.26,0,1,Urban,1,Web,Mens E-Mail,0
3,1) $0 - $100,71.25,0,1,Surburban,0,Phone,Mens E-Mail,0
6,2) $100 - $200,178.3,1,0,Urban,1,Web,No E-Mail,0
2,1) $0 - $100,39.36,0,1,Urban,1,Web,No E-Mail,0
5,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,0
4,5) $500 - $750,575.47,0,1,Surburban,1,Phone,No E-Mail,0
9,2) $100 - $200,190.57,0,1,Urban,0,Web,No E-Mail,0
4,5) $500 - $750,589.7,0,1,Rural,1,Web,Womens E-Mail,0
1,4) $350 - $500,439.08,0,1,Urban,1,Phone,Womens E-Mail,0
12,1) $0 - $100,35.19,0,1,Surburban,0,Web,Womens E-Mail,0
5,1) $0 - $100,33.02,0,1,Rural,1,Web,No E-Mail,0
2,2) $100 - $200,148.1,0,1,Urban,1,Web,Mens E-Mail,1
8,1) $0 - $100,40.43,0,1,Urban,1,Phone,No E-Mail,0
3,4) $350 - $500,465.82,1,0,Urban,0,Phone,No E-Mail,0
1,"6) $750 - $1,000",797.78,0,1,Surburban,1,Phone,Womens E-Mail,1
6,3) $200 - $350,343.57,0,1,Surburban,0,Phone,No E-Mail,0
3,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
7,2) $100 - $200,100.2,0,1,Surburban,0,Phone,Mens E-Mail,0
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
2,1) $0 - $100,89.97,1,0,Surburban,0,Web,No E-Mail,0
10,1) $0 - $100,77.47,1,0,Surburban,1,Web,Mens E-Mail,1
7,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0
7,3) $200 - $350,242.14,1,1,Urban,0,Multichannel,No E-Mail,0
8,1) $0 - $100,98.1,0,1,Rural,0,Phone,No E-Mail,0
2,2) $100 - $200,120.56,0,1,Urban,1,Web,Mens E-Mail,0
11,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
3,5) $500 - $750,524.93,1,0,Rural,1,Web,Womens E-Mail,1
2,1) $0 - $100,88.92,1,0,Urban,1,Phone,Womens E-Mail,0
1,1) $0 - $100,85.6,0,1,Surburban,0,Web,Mens E-Mail,0
11,3) $200 - $350,242.53,1,1,Urban,0,Phone,Mens E-Mail,0
2,1) $0 - $100,71.8,1,0,Surburban,0,Web,Mens E-Mail,0
8,1) $0 - $100,64.57,1,0,Rural,0,Web,Womens E-Mail,0
6,2) $100 - $200,160.39,1,0,Rural,1,Web,Mens E-Mail,0
9,2) $100 - $200,199.64,1,0,Urban,1,Phone,No E-Mail,0
11,1) $0 - $100,41.45,1,0,Surburban,1,Phone,Womens E-Mail,0
12,1) $0 - $100,42.58,1,0,Rural,0,Phone,Mens E-Mail,0
3,5) $500 - $750,511.94,1,0,Surburban,1,Phone,Womens E-Mail,0
1,5) $500 - $750,591.38,0,1,Urban,1,Web,Womens E-Mail,0
6,2) $100 - $200,169.37,1,0,Urban,0,Phone,No E-Mail,0
2,3) $200 - $350,289.11,0,1,Rural,1,Multichannel,Mens E-Mail,0
10,2) $100 - $200,105.12,1,0,Surburban,0,Web,No E-Mail,0
6,5) $500 - $750,666.69,1,1,Surburban,1,Phone,Mens E-Mail,0
4,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0
9,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0
12,2) $100 - $200,196.26,0,1,Surburban,0,Phone,Womens E-Mail,0
6,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1
2,5) $500 - $750,658.99,1,1,Surburban,1,Web,Womens E-Mail,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
5,5) $500 - $750,736.83,1,0,Urban,1,Phone,Womens E-Mail,0
1,"6) $750 - $1,000",864.06,1,0,Surburban,1,Phone,Mens E-Mail,0
5,3) $200 - $350,246.49,0,1,Rural,1,Multichannel,Mens E-Mail,0
7,3) $200 - $350,271.13,0,1,Urban,0,Web,No E-Mail,0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0
4,5) $500 - $750,558.57,1,0,Urban,1,Phone,No E-Mail,0
4,"6) $750 - $1,000",967.26,0,1,Urban,1,Multichannel,Womens E-Mail,0
7,1) $0 - $100,43.09,1,0,Surburban,0,Phone,Mens E-Mail,0
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
4,2) $100 - $200,102.15,1,0,Urban,0,Web,Womens E-Mail,0
6,2) $100 - $200,140.27,1,0,Urban,1,Web,Womens E-Mail,0
8,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
2,3) $200 - $350,233.27,1,0,Surburban,0,Multichannel,No E-Mail,0
1,3) $200 - $350,289.39,1,1,Surburban,0,Multichannel,Mens E-Mail,0
8,5) $500 - $750,524.63,1,0,Surburban,1,Phone,Mens E-Mail,0
3,2) $100 - $200,125.06,1,0,Urban,0,Phone,Mens E-Mail,0
9,4) $350 - $500,402.79,0,1,Surburban,1,Phone,Womens E-Mail,0
5,2) $100 - $200,133.42,1,0,Surburban,0,Phone,Mens E-Mail,0
1,3) $200 - $350,311.77,1,0,Urban,0,Web,Mens E-Mail,1
3,3) $200 - $350,222.3,1,0,Surburban,0,Phone,Mens E-Mail,0
3,3) $200 - $350,343.25,0,1,Surburban,0,Phone,Womens E-Mail,0
1,5) $500 - $750,518.89,0,1,Urban,1,Multichannel,Womens E-Mail,0
4,3) $200 - $350,210.05,0,1,Surburban,0,Phone,No E-Mail,0
5,1) $0 - $100,42.13,0,1,Rural,0,Web,Mens E-Mail,1
11,3) $200 - $350,324.34,1,0,Urban,0,Web,No E-Mail,0
4,3) $200 - $350,207.8,1,0,Surburban,0,Multichannel,No E-Mail,1
7,2) $100 - $200,140.71,1,0,Rural,0,Web,No E-Mail,0
6,2) $100 - $200,157.09,1,0,Surburban,0,Phone,Mens E-Mail,0
1,1) $0 - $100,73.76,1,0,Surburban,1,Phone,No E-Mail,0
11,3) $200 - $350,245.63,1,0,Urban,1,Multichannel,Womens E-Mail,0
1,1) $0 - $100,85.75,1,0,Urban,1,Phone,Mens E-Mail,0
9,2) $100 - $200,183.87,0,1,Surburban,1,Phone,Womens E-Mail,1
10,1) $0 - $100,98.38,1,0,Surburban,0,Web,Mens E-Mail,0
1,2) $100 - $200,162.48,1,0,Surburban,1,Phone,Mens E-Mail,0
6,3) $200 - $350,247.6,0,1,Surburban,0,Multichannel,Mens E-Mail,0
2,2) $100 - $200,193.64,1,0,Urban,0,Phone,Mens E-Mail,1
4,1) $0 - $100,37.13,0,1,Surburban,0,Phone,No E-Mail,0
8,1) $0 - $100,49.78,0,1,Rural,1,Phone,Womens E-Mail,0
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
1,2) $100 - $200,155.54,1,0,Surburban,0,Web,Womens E-Mail,0
10,4) $350 - $500,426.08,0,1,Rural,0,Web,Mens E-Mail,1
6,2) $100 - $200,101.62,0,1,Urban,1,Web,Mens E-Mail,1
4,4) $350 - $500,493.28,1,0,Urban,0,Phone,No E-Mail,0
4,2) $100 - $200,143.77,1,0,Urban,0,Phone,No E-Mail,0
2,5) $500 - $750,595.76,0,1,Rural,1,Multichannel,No E-Mail,0
3,3) $200 - $350,243.64,0,1,Rural,0,Web,No E-Mail,1
4,3) $200 - $350,326.34,0,1,Surburban,0,Phone,No E-Mail,0
6,3) $200 - $350,279.88,1,0,Surburban,1,Web,No E-Mail,0
4,1) $0 - $100,48.61,0,1,Surburban,0,Phone,No E-Mail,0
3,1) $0 - $100,38.79,1,0,Urban,1,Web,Womens E-Mail,1
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0
1,4) $350 - $500,383.28,1,0,Rural,0,Multichannel,Mens E-Mail,0
1,3) $200 - $350,315.77,0,1,Surburban,0,Web,No E-Mail,0
1,5) $500 - $750,657.72,1,1,Surburban,1,Multichannel,Womens E-Mail,0
4,2) $100 - $200,181.95,0,1,Urban,1,Web,Mens E-Mail,0
3,2) $100 - $200,103.73,1,0,Surburban,1,Web,Mens E-Mail,0
8,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
10,1) $0 - $100,65.29,1,0,Surburban,1,Web,Mens E-Mail,0
8,4) $350 - $500,494.1,0,1,Urban,0,Web,No E-Mail,0
10,1) $0 - $100,71.54,0,1,Surburban,1,Web,No E-Mail,0
5,2) $100 - $200,122.59,0,1,Surburban,1,Web,No E-Mail,0
4,1) $0 - $100,31.19,1,0,Urban,0,Web,No E-Mail,0
10,1) $0 - $100,94.11,0,1,Urban,0,Web,Womens E-Mail,0
9,2) $100 - $200,137.02,0,1,Surburban,1,Phone,No E-Mail,0
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0
10,2) $100 - $200,142.41,1,0,Urban,0,Web,Mens E-Mail,1
3,2) $100 - $200,147.13,0,1,Surburban,1,Phone,Womens E-Mail,0
1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1
1,"7) $1,000 +",1395.81,1,0,Surburban,1,Phone,Mens E-Mail,0
1,1) $0 - $100,32.54,0,1,Surburban,0,Phone,Mens E-Mail,0
1,3) $200 - $350,320.15,1,1,Surburban,0,Multichannel,Womens E-Mail,0
2,3) $200 - $350,251.11,0,1,Rural,0,Web,Mens E-Mail,0
10,1) $0 - $100,48.63,0,1,Surburban,0,Phone,Womens E-Mail,0
2,4) $350 - $500,376.86,1,1,Urban,1,Phone,Womens E-Mail,0
3,2) $100 - $200,105.08,1,0,Urban,1,Phone,Mens E-Mail,0
4,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
10,2) $100 - $200,124.73,1,0,Rural,0,Phone,Mens E-Mail,0
4,3) $200 - $350,283.16,1,0,Surburban,1,Phone,Mens E-Mail,0
6,4) $350 - $500,392.3,0,1,Surburban,0,Phone,Womens E-Mail,1
5,5) $500 - $750,550.76,1,1,Surburban,1,Web,Mens E-Mail,0
